datetime,z1_32
2021-09-16 00:06:35,1.7871098795144802
2021-09-16 00:06:36,1.7835600487839454
2021-09-16 00:06:37,1.783181743033838
2021-09-16 00:06:38,1.7811469039067347
2021-09-16 00:06:39,1.776692601403027
2021-09-16 00:06:40,1.7765706811960267
2021-09-16 00:06:41,1.777873510018186
2021-09-16 00:06:42,1.778611588924324
2021-09-16 00:06:43,1.7703279088768982
2021-09-16 00:06:44,1.773466427324839
2021-09-16 00:06:45,1.772007323388288
2021-09-16 00:06:46,1.7705516168262945
2021-09-16 00:06:48,1.7680828800460924
2021-09-16 00:06:49,1.76863907093946
2021-09-16 00:06:50,1.7655904121988983
2021-09-16 00:06:51,1.7665358604904668
2021-09-16 00:06:52,1.7645335497523316
2021-09-16 00:06:53,1.76324069328391
2021-09-16 00:06:54,1.7597801181979227
2021-09-16 00:06:55,1.758854410738362
2021-09-16 00:06:56,1.7573933809941342
2021-09-16 00:06:57,1.7572329837057556
2021-09-16 00:06:58,1.7531327912480175
2021-09-16 00:06:59,1.7543884822883529
2021-09-16 00:07:00,1.7526323279456082
2021-09-16 00:07:01,1.7494087843544486
2021-09-16 00:07:02,1.7498531162666708
2021-09-16 00:07:03,1.7471727110347255
2021-09-16 00:07:04,1.747862009229466
2021-09-16 00:07:05,1.7485260212491203
2021-09-16 00:07:06,1.74439501201467
2021-09-16 00:07:07,1.743519111421778
2021-09-16 00:07:08,1.7423411549292167
2021-09-16 00:07:09,1.739753530913423
2021-09-16 00:07:10,1.740524615494389
2021-09-16 00:07:12,1.736384834224499
2021-09-16 00:07:13,1.7347921832911513
2021-09-16 00:07:14,1.7373636310661125
2021-09-16 00:07:15,1.7359992251413203
2021-09-16 00:07:16,1.73454673491394
2021-09-16 00:07:17,1.7314180026851096
2021-09-16 00:07:18,1.7320234569683308
2021-09-16 00:07:19,1.729242539469729
2021-09-16 00:07:20,1.7292163035779762
2021-09-16 00:07:21,1.7269795041786267
2021-09-16 00:07:22,1.7267783133830858
2021-09-16 00:07:23,1.725918176354511
2021-09-16 00:07:24,1.725562644305362
2021-09-16 00:07:25,1.723756297025383
2021-09-16 00:07:26,1.7216042454879372
2021-09-16 00:07:27,1.7184277798768037
2021-09-16 00:07:28,1.721146088573529
2021-09-16 00:07:29,1.7196073541386103
2021-09-16 00:07:30,1.7196868930206404
2021-09-16 00:07:31,1.71475079265814
2021-09-16 00:07:33,1.7151886561482828
2021-09-16 00:07:34,1.7148971763801315
2021-09-16 00:07:35,1.7166929043254626
2021-09-16 00:07:36,1.7135424478002488
2021-09-16 00:07:37,1.711976766828038
2021-09-16 00:07:38,1.7112591856188142
2021-09-16 00:07:39,1.7124501679152653
2021-09-16 00:07:40,1.708933792993795
2021-09-16 00:07:41,1.7069197805533038
2021-09-16 00:07:42,1.7063358282892431
2021-09-16 00:07:43,1.705914703345272
2021-09-16 00:07:44,1.7030585348540423
2021-09-16 00:07:45,1.7050982142109037
2021-09-16 00:07:46,1.7029354493952038
2021-09-16 00:07:47,1.699895491181505
2021-09-16 00:07:48,1.7032606294369523
2021-09-16 00:07:49,1.697425537440838
2021-09-16 00:07:50,1.700174801291987
2021-09-16 00:07:51,1.6982720697097284
2021-09-16 00:07:52,1.6974620021771076
2021-09-16 00:07:53,1.697054246823686
2021-09-16 00:07:54,1.6957310254795674
2021-09-16 00:07:55,1.6934469571725832
2021-09-16 00:07:56,1.6941488364618018
2021-09-16 00:07:58,1.6924011538652608
2021-09-16 00:07:59,1.692241517931416
2021-09-16 00:08:00,1.6929751970441953
2021-09-16 00:08:01,1.6928854514234195
2021-09-16 00:08:02,1.6906599459338403
2021-09-16 00:08:03,1.6906698233567234
2021-09-16 00:08:04,1.6888745242043899
2021-09-16 00:08:05,1.6884212611569152
2021-09-16 00:08:06,1.6902012510269748
2021-09-16 00:08:07,1.687728519436897
2021-09-16 00:08:08,1.6851561829191652
2021-09-16 00:08:09,1.6840034042713519
2021-09-16 00:08:10,1.683631904832035
2021-09-16 00:08:11,1.6845372183026992
2021-09-16 00:08:12,1.6805594092666123
2021-09-16 00:08:13,1.6817880371777356
2021-09-16 00:08:14,1.6790535781033449
2021-09-16 00:08:15,1.6816701197266728
2021-09-16 00:08:16,1.6795775507266957
2021-09-16 00:08:17,1.6799201792509402
2021-09-16 00:08:18,1.6782606415568253
2021-09-16 00:08:19,1.6781635215711632
2021-09-16 00:08:21,1.6740263902888808
2021-09-16 00:08:22,1.677116206566947
2021-09-16 00:08:23,1.6766098632321706
2021-09-16 00:08:24,1.6757933699052021
2021-09-16 00:08:25,1.6721216328205841
2021-09-16 00:08:26,1.6733720765705575
2021-09-16 00:08:27,1.6730522998721253
2021-09-16 00:08:28,1.6723818714846932
2021-09-16 00:08:29,1.6700333573064088
2021-09-16 00:08:30,1.6716040637080134
2021-09-16 00:08:31,1.671904850229994
2021-09-16 00:08:32,1.6705407704172577
2021-09-16 00:08:33,1.6697603170578637
2021-09-16 00:08:34,1.669412281790167
2021-09-16 00:08:35,1.666963704181843
2021-09-16 00:08:36,1.6667015903665163
2021-09-16 00:08:37,1.6660176613250135
2021-09-16 00:08:38,1.6644516393280728
2021-09-16 00:08:39,1.6650804561003283
2021-09-16 00:08:40,1.6658987184784215
2021-09-16 00:08:42,1.6619503280105339
2021-09-16 00:08:43,1.6640880901619253
2021-09-16 00:08:44,1.6622767417257882
2021-09-16 00:08:45,1.66149061889142
2021-09-16 00:08:46,1.6596845203836188
2021-09-16 00:08:47,1.660573998261981
2021-09-16 00:08:48,1.662469011822112
2021-09-16 00:08:49,1.6603334774622787
2021-09-16 00:08:50,1.6581098092137865
2021-09-16 00:08:51,1.6597616116415583
2021-09-16 00:08:52,1.661071592864776
2021-09-16 00:08:53,1.6604589154392728
2021-09-16 00:08:54,1.656734014830774
2021-09-16 00:08:55,1.6555346564013724
2021-09-16 00:08:56,1.6589225621885126
2021-09-16 00:08:57,1.656979136598499
2021-09-16 00:08:58,1.6532875212150733
2021-09-16 00:08:59,1.6537299795080629
2021-09-16 00:09:00,1.6517223230407307
2021-09-16 00:09:01,1.6544519328599554
2021-09-16 00:09:02,1.65495359299266
2021-09-16 00:09:03,1.6523871011627551
2021-09-16 00:09:04,1.654016628992697
2021-09-16 00:09:06,1.6493621244254735
2021-09-16 00:09:07,1.652431348550476
2021-09-16 00:09:08,1.6511712715418296
2021-09-16 00:09:09,1.6481589404086285
2021-09-16 00:09:10,1.6498406571004454
2021-09-16 00:09:11,1.6479082130975593
2021-09-16 00:09:12,1.6475251068944021
2021-09-16 00:09:13,1.6466809292079219
2021-09-16 00:09:14,1.6461868051054582
2021-09-16 00:09:15,1.6432292464712606
2021-09-16 00:09:16,1.645890471317465
2021-09-16 00:09:17,1.6455787684866734
2021-09-16 00:09:18,1.6457768998299356
2021-09-16 00:09:19,1.6437026430857746
2021-09-16 00:09:20,1.6430206678592614
2021-09-16 00:09:21,1.6432067773143224
2021-09-16 00:09:22,1.6417061816604015
2021-09-16 00:09:23,1.6437384906756674
2021-09-16 00:09:24,1.6409959097632534
2021-09-16 00:09:25,1.6376819864963845
2021-09-16 00:09:26,1.6393512566947483
2021-09-16 00:09:27,1.6398434894330514
2021-09-16 00:09:28,1.6388163207016635
2021-09-16 00:09:29,1.63805921729886
2021-09-16 00:09:31,1.6399832394524076
2021-09-16 00:09:32,1.6397284870325164
2021-09-16 00:09:33,1.637367870897585
2021-09-16 00:09:34,1.636622918153753
2021-09-16 00:09:35,1.6354115529842357
2021-09-16 00:09:36,1.634613102739765
2021-09-16 00:09:37,1.6350384079795646
2021-09-16 00:09:38,1.6351999888118194
2021-09-16 00:09:39,1.6337502186543624
2021-09-16 00:09:40,1.6344048955388757
2021-09-16 00:09:41,1.6319565789527606
2021-09-16 00:09:42,1.6337965407462671
2021-09-16 00:09:43,1.6318854069144906
2021-09-16 00:09:44,1.631632451038033
2021-09-16 00:09:45,1.6282163048024387
2021-09-16 00:09:46,1.6290916015534354
2021-09-16 00:09:47,1.6291670129076712
2021-09-16 00:09:48,1.626538266480162
2021-09-16 00:09:49,1.6281155433326857
2021-09-16 00:09:50,1.6302880725728066
2021-09-16 00:09:51,1.628865471295132
2021-09-16 00:09:52,1.62924234687551
2021-09-16 00:09:54,1.6264525631428735
2021-09-16 00:09:55,1.6254017296227143
2021-09-16 00:09:56,1.6244262939647034
2021-09-16 00:09:57,1.6246129737762136
2021-09-16 00:09:58,1.6241042984332115
2021-09-16 00:09:59,1.624808460341324
2021-09-16 00:10:00,1.624400156761547
2021-09-16 00:10:01,1.625216185225265
2021-09-16 00:10:02,1.6211295478941752
2021-09-16 00:10:03,1.6216288114682709
2021-09-16 00:10:04,1.6207668696803632
2021-09-16 00:10:05,1.6215866426685883
2021-09-16 00:10:06,1.620130749311875
2021-09-16 00:10:07,1.6175369825906496
2021-09-16 00:10:08,1.6177718491367936
2021-09-16 00:10:09,1.6195882921877756
2021-09-16 00:10:10,1.6168564152556346
2021-09-16 00:10:11,1.615298447941666
2021-09-16 00:10:12,1.618589493482073
2021-09-16 00:10:13,1.616558439901716
2021-09-16 00:10:14,1.6148136126835073
2021-09-16 00:10:15,1.6156269003351964
2021-09-16 00:10:17,1.6165491557901017
2021-09-16 00:10:18,1.6145740523523116
2021-09-16 00:10:19,1.610879404539741
2021-09-16 00:10:20,1.6127626899943528
2021-09-16 00:10:21,1.6118809671274135
2021-09-16 00:10:22,1.6132328422508753
2021-09-16 00:10:23,1.6109607208420045
2021-09-16 00:10:24,1.6123998690876715
2021-09-16 00:10:25,1.6121837052639365
2021-09-16 00:10:26,1.6075278453539585
2021-09-16 00:10:27,1.6095481337756188
2021-09-16 00:10:28,1.6114173181033833
2021-09-16 00:10:29,1.6062323195656005
2021-09-16 00:10:30,1.607177901910486
2021-09-16 00:10:31,1.6080835940973839
2021-09-16 00:10:32,1.6072861139633887
2021-09-16 00:10:33,1.6066801601157163
2021-09-16 00:10:34,1.606013559139067
2021-09-16 00:10:35,1.606053323991062
2021-09-16 00:10:36,1.6042285283267481
2021-09-16 00:10:37,1.604751798366807
2021-09-16 00:10:38,1.604846117857286
2021-09-16 00:10:39,1.6035613456126636
2021-09-16 00:10:41,1.6045697093724094
2021-09-16 00:10:42,1.603989888841744
2021-09-16 00:10:43,1.6039658427194916
2021-09-16 00:10:44,1.6031734329635352
2021-09-16 00:10:45,1.6027288382181104
2021-09-16 00:10:46,1.600408790573219
2021-09-16 00:10:47,1.6039390617367295
2021-09-16 00:10:48,1.602282220213151
2021-09-16 00:10:49,1.6024487575278203
2021-09-16 00:10:50,1.5987077585980594
2021-09-16 00:10:51,1.5992141297499578
2021-09-16 00:10:52,1.6025799036389075
2021-09-16 00:10:53,1.5986715641552758
2021-09-16 00:10:54,1.5978743774616277
2021-09-16 00:10:55,1.5986134912641838
2021-09-16 00:10:56,1.5990817148037815
2021-09-16 00:10:57,1.5977608889837602
2021-09-16 00:10:58,1.594062540459642
2021-09-16 00:10:59,1.5989225957840556
2021-09-16 00:11:00,1.5950299740896916
2021-09-16 00:11:01,1.5948512968121524
2021-09-16 00:11:02,1.5940152182321607
2021-09-16 00:11:04,1.597073688663341
2021-09-16 00:11:05,1.5945230459312776
2021-09-16 00:11:06,1.5820286632499365
2021-09-16 00:11:07,1.529750861928328
2021-09-16 00:11:08,1.5069032723327802
2021-09-16 00:11:09,1.533773069601474
2021-09-16 00:11:10,1.5380186519676429
2021-09-16 00:11:11,1.533641284648712
2021-09-16 00:11:12,1.531873589708975
2021-09-16 00:11:13,1.5275706708041838
2021-09-16 00:11:14,1.5217083761907217
2021-09-16 00:11:15,1.517789928018697
